cname,Value,Value_change,NBSAP,NBSAP_Lag_5,NBSAP_Lag_10,wdi_gdpcapcur,wdi_gdpcapgr,income_group,wdi_pop,wdi_popden,wb_region,fao_luagr,fao_luagrcrop,fao_lucrop,fh_fog,dr_ig,year_ind,start_value,pr_protected,KBA_protected,indig_pcnt,island,wdi_gini,ccodealp,fao_luforest,wdi_empagr,total_change
Croatia,0.896,0,1,1,1,1.500314068076575,3.723302437177026,UIC,4.087843,73.04415338431849,Europe and Central Asia,0.2652,0.59029999,0.1565,0.8333333333333334,0.8496592059110034,16,0.897,0.38361176,0.8078,NA,0,29.7,HRV,34.560001,6.241023,-0.0010000000000000009
Croatia,0.896,0,1,1,1,1.5086211739621511,3.995700516172334,UIC,4.065253,72.64050103638053,Europe and Central Asia,0.26870001,0.59639999,0.16030001,0.8333333333333334,0.8549624145728504,17,0.897,0.38361176,0.8078,NA,0,28.9,HRV,34.599998,6.194014,-0.0010000000000000009
Croatia,0.896,0,1,1,1,1.423653524546422,-8.183444641721223,UIC,4.04768,72.33166547533953,Europe and Central Asia,0.26889999,0.6431999999999999,0.17299999,0.8333333333333334,0.8441895715731451,18,0.897,0.38361176,0.8078,NA,0,29.5,HRV,34.650002,6.466039,-0.0010000000000000009
Croatia,0.896,0,1,1,1,1.774778928621066,17.98919887008354,UIC,3.879,69.31736954967835,Europe and Central Asia,0.26379999000000004,0.6341,0.1673,0.8333333333333334,0.8538390824876472,19,0.897,0.38361176,0.8078,NA,0,NA,HRV,34.700001,6.808275,-0.0010000000000000009
Cuba,0.684,-0.0010000000000000009,1,1,0,0.3007193073693218,1.144029242407001,LMIC,11.170051,104.9915499577028,Latin America and Caribbean,0.62540001,0.6368,0.39830002,NA,0.36853052229807215,0,0.684,0.16229137000000002,0.29460000000000003,NA,1,NA,CUB,23.82,21.65648,-0.02300000000000002
Cuba,0.683,-0.0010000000000000009,1,1,0,0.3205688397679945,3.522433909544361,LMIC,11.199217,105.2557988721804,Latin America and Caribbean,0.6238999900000001,0.63,0.39299999,NA,0.3875489247411129,1,0.684,0.16229137000000002,0.29460000000000003,NA,1,NA,CUB,24.290001,21.65648,-0.02300000000000002
Cuba,0.682,-0.0010000000000000009,1,1,0,0.340329616311163,5.524827060663668,LMIC,11.225294,105.490968893901,Latin America and Caribbean,0.61349998,0.63330002,0.38849997999999997,NA,0.39473303888337047,2,0.684,0.16229137000000002,0.29460000000000003,NA,1,NA,CUB,24.75,21.16473,-0.02300000000000002
Cuba,0.681,-0.0010000000000000009,1,1,0,0.3791873006089037,10.99578811160198,LMIC,11.246114,105.6568395340098,Latin America and Caribbean,0.62349998,0.6173,0.38490001999999995,0.08333333333333333,0.3990883962759508,3,0.684,0.16229137000000002,0.29460000000000003,NA,1,NA,CUB,25.209999,20.24986,-0.02300000000000002
Cuba,0.679,-0.0020000000000000018,1,1,0,0.43368733299936085,11.921399786436499,MIC,11.26063,105.803157004604,Latin America and Caribbean,0.62290001,0.6125,0.38159999999999994,0.08333333333333333,0.42096182137123356,4,0.684,0.16229137000000002,0.29460000000000003,NA,1,NA,CUB,25.68,20.02061,-0.02300000000000002
Cuba,0.678,-0.0010000000000000009,1,1,1,0.48148548756851217,7.174032657900398,MIC,11.269887,105.8801860202931,Latin America and Caribbean,0.62189999,0.6029000099999999,0.375,0.08333333333333333,0.4409916109825534,5,0.684,0.16229137000000002,0.29460000000000003,NA,1,NA,CUB,26.15,18.74191,-0.02300000000000002
Cuba,0.677,-0.0010000000000000009,1,1,1,0.4992824494458363,4.054763876959015,MIC,11.276609,105.9433389703119,Latin America and Caribbean,0.61700001,0.5982,0.3691,0.08333333333333333,0.4610491506998364,6,0.684,0.16229137000000002,0.35369999999999996,NA,1,NA,CUB,26.610001,18.57442,-0.02300000000000002
Cuba,0.676,-0.0010000000000000009,1,1,1,0.5094437561865863,1.392178173276363,MIC,11.283185,106.005120255543,Latin America and Caribbean,0.61200001,0.59349998,0.3632,0.08333333333333333,0.4563257408483718,7,0.684,0.16229137000000002,0.35369999999999996,NA,1,NA,CUB,27.08,18.72773,-0.02300000000000002
Cuba,0.674,-0.0020000000000000018,1,1,1,0.5275532601051225,2.324766851097351,MIC,11.290417,106.0730646373544,Latin America and Caribbean,0.60700001,0.58869999,0.35740002,0.08333333333333333,0.46987067101345364,8,0.684,0.16229137000000002,0.5124,NA,1,NA,CUB,27.549999,18.60079,-0.02300000000000002
Cuba,0.673,-0.0010000000000000009,1,1,1,0.6106006791925803,2.726846250878708,MIC,11.29871,105.7307955045245,Latin America and Caribbean,0.5995999900000001,0.58389999,0.35009998000000003,0.08333333333333333,0.4787870754008908,9,0.684,0.16229137000000002,0.5124,NA,1,NA,CUB,27.91,19.68823,-0.02300000000000002
Cuba,0.672,-0.0010000000000000009,1,1,1,0.6467337914228037,2.918528399589064,MIC,11.30929,106.0421569822502,Latin America and Caribbean,0.60060001,0.555,0.33330002000000003,0.08333333333333333,0.4863382375411469,10,0.684,0.16229137000000002,0.5448,NA,1,NA,CUB,28.440001,19.26073,-0.02300000000000002
Cuba,0.671,-0.0010000000000000009,1,1,1,0.6814243843548679,2.636075249297917,MIC,11.321579,108.6315390520054,Latin America and Caribbean,0.6084999799999999,0.56400002,0.3432,0.08333333333333333,0.49285089206920857,11,0.684,0.16229137000000002,0.5448,NA,1,NA,CUB,29.58,18.6143,-0.02300000000000002
Cuba,0.67,-0.0010000000000000009,1,1,1,0.7117526910015914,0.9544208243384134,MIC,11.332026,108.9408383003269,Latin America and Caribbean,0.60360001,0.5598,0.33790001,0.08333333333333333,0.48544144886556484,12,0.684,0.16229137000000002,0.5448,NA,1,NA,CUB,30.120001,18.89955,-0.02300000000000002
Cuba,0.669,-0.0010000000000000009,1,1,1,0.7683757890505855,4.365679262397478,MIC,11.339894,108.9326993275697,Latin America and Caribbean,0.59950001,0.5636000099999999,0.33790001,0.08333333333333333,0.4957382373732369,13,0.684,0.16229137000000002,0.5448,NA,1,NA,CUB,30.59,18.64825,-0.02300000000000002
Cuba,0.667,-0.0020000000000000018,1,1,1,0.8055889907363879,0.4949915929515925,MIC,11.342012,109.0158785082661,Latin America and Caribbean,0.59849998,0.55759998,0.33369999,0.08333333333333333,0.5007997007845948,14,0.684,0.16229137000000002,0.5448,NA,1,NA,CUB,31.15,18.34593,-0.02300000000000002
Cuba,0.666,-0.0010000000000000009,1,1,1,0.8543360968490451,1.859409284233166,MIC,11.336405,109.2139210019268,Latin America and Caribbean,0.6068999900000001,0.56529999,0.34310001,0.08333333333333333,0.5673974064640026,15,0.684,0.16229137000000002,0.5448,NA,1,NA,CUB,31.23,18.0818,-0.02300000000000002
Cuba,0.665,-0.0010000000000000009,1,1,1,0.8831907222337372,2.322141398968199,MIC,11.328244,109.1352986512524,Latin America and Caribbean,0.6068999900000001,0.56529999,0.34310001,0.08333333333333333,0.5723939697085779,16,0.684,0.16229137000000002,0.5448,NA,1,NA,CUB,31.23,17.81512,-0.02300000000000002
Cuba,0.664,-0.0010000000000000009,1,1,1,0.9139415856057649,-0.0629731044584929,MIC,11.316697,109.0240558766859,Latin America and Caribbean,0.61669998,0.5563999900000001,0.34310001,0.08333333333333333,0.5712445066483915,17,0.684,0.16229137000000002,0.5448,NA,1,NA,CUB,31.23,17.46173,-0.02300000000000002
Cuba,0.663,-0.0010000000000000009,1,1,1,0.9499590202304318,-10.82226579785363,MIC,11.300698,108.8699229287091,Latin America and Caribbean,0.61669998,0.5563999900000001,0.34310001,0.08333333333333333,0.5095580300141308,18,0.684,0.16229137000000002,0.5448,NA,1,NA,CUB,31.23,18.0478,-0.02300000000000002
Cuba,0.662,-0.0010000000000000009,1,1,1,NA,1.65281715243313,NA,11.256372,108.4428901734104,Latin America and Caribbean,0.61669998,0.5563999900000001,0.34310001,0.08333333333333333,0.5190327647345117,19,0.684,0.16229137000000002,0.5448,NA,1,NA,CUB,31.23,17.72127,-0.02300000000000002
Cyprus,0.993,0.0010000000000000009,0,0,0,1.6093214843750001,2.541064553080233,UIC,0.982194,106.2980519480519,Europe and Central Asia,0.1515,0.99290001,0.15039999999999998,NA,0.6018033401112953,0,0.993,0.38598274000000005,0.06280000000000001,NA,1,NA,CYP,18.6,5.25445,-0.0010000000000000009
Cyprus,0.993,0,0,0,0,2.025223828125,1.383618980319852,UIC,1.00035,108.262987012987,Europe and Central Asia,0.16670000000000001,0.99349998,0.16559999,NA,0.6198229186431059,1,0.993,0.38598274000000005,0.0708,NA,1,NA,CYP,18.610001,5.186526,-0.0010000000000000009
Cyprus,0.993,0,0,0,0,2.379262109375,3.630804979831524,UIC,1.018684,110.2471861471861,Europe and Central Asia,0.16879999,0.99360001,0.1677,NA,0.7144109013810107,2,0.993,0.38598274000000005,0.08349999999999999,NA,1,30.1,CYP,18.629999,5.10414,-0.0010000000000000009
Cyprus,0.993,0,0,0,0,2.4959259765625,3.353772517892281,UIC,1.037062,112.2361471861472,Europe and Central Asia,0.1807,0.99400002,0.17969999,0.9166666666666666,0.7290186561068942,3,0.993,0.38598274000000005,0.1891,NA,1,30.3,CYP,18.639999,4.738663,-0.0010000000000000009
Cyprus,0.993,0,0,0,0,2.672932421875,2.981296272947517,UIC,1.055438,114.2248917748918,Europe and Central Asia,0.1699,0.99360001,0.16879999,0.9166666666666666,0.7439764129796256,4,0.993,0.38598274000000005,0.1891,NA,1,31.1,CYP,18.65,4.260832,-0.0010000000000000009
Cyprus,0.993,0,0,0,0,3.124492578125,2.884110625729619,UIC,1.073873,116.2200216450216,Europe and Central Asia,0.1593,0.9870999899999999,0.1573,0.9166666666666666,0.829675846379731,5,0.993,0.38598274000000005,0.40840000000000004,NA,1,31.1,CYP,18.67,4.384918,-0.0010000000000000009
Cyprus,0.993,0,0,0,0,3.539736328125,1.076560782810219,UIC,1.09239,118.224025974026,Europe and Central Asia,0.1251,0.98790001,0.12359999999999999,0.9166666666666666,0.8370795176812701,6,0.993,0.38598274000000005,0.5406,NA,1,31.7,CYP,18.68,4.2312,-0.0010000000000000009
Cyprus,0.993,0,0,0,0,3.21092421875,-4.610651165484526,UIC,1.110974,120.2352813852814,Europe and Central Asia,0.1381,0.96629997,0.1334,0.9166666666666666,0.8284462663199406,7,0.993,0.38598274000000005,0.5814,NA,1,32.1,CYP,18.690001,3.929499,-0.0010000000000000009
Cyprus,0.993,0,0,0,0,3.110502734375,-0.3567694202190097,UIC,1.129686,122.2603896103896,Europe and Central Asia,0.12390000000000001,0.9825,0.12179999999999999,0.9166666666666666,0.840389666058433,8,0.993,0.38598274000000005,0.5814,NA,1,31.5,CYP,18.709999,3.795311,-0.0010000000000000009
Cyprus,0.993,0,0,0,0,3.2485802734375,-2.112935752521821,UIC,1.145086,123.9270562770563,Europe and Central Asia,0.1259,0.97940002,0.1233,0.9166666666666666,0.8374255169765282,9,0.993,0.38598274000000005,0.5941,NA,1,32.6,CYP,18.700001,3.828273,-0.0010000000000000009
Cyprus,0.993,0,0,0,0,2.89919296875,-4.907387690651888,UIC,1.156556,125.1683982683983,Europe and Central Asia,0.1265,0.9777999900000001,0.12369999999999999,0.9166666666666666,0.8383030259998853,10,0.993,0.38598274000000005,0.5941,NA,1,34.3,CYP,18.700001,2.912611,-0.0010000000000000009
Cyprus,0.993,0,0,0,0,2.7797453125,-6.370077361402565,UIC,1.166968,126.2952380952381,Europe and Central Asia,0.11779999999999999,0.9834999799999999,0.1158,0.8333333333333334,0.8328247113209398,11,0.993,0.38598274000000005,0.6234000000000001,NA,1,37,CYP,18.700001,3.105401,-0.0010000000000000009
Cyprus,0.993,0,0,0,0,2.724434375,-0.6889845379395609,UIC,1.176995,127.3804112554113,Europe and Central Asia,0.11789999999999999,0.9834999799999999,0.11599999999999999,0.8333333333333334,0.8619415137507397,12,0.993,0.38598274000000005,0.6899,NA,1,35.6,CYP,18.690001,4.430206,-0.0010000000000000009
Cyprus,0.992,-0.0010000000000000009,0,0,0,2.348721875,4.009426771758655,UIC,1.18728,128.4935064935065,Europe and Central Asia,0.1371,0.985,0.135,0.9166666666666666,0.8562637011463206,13,0.993,0.38598274000000005,0.6915,NA,1,34,CYP,18.690001,3.9953090000000002,-0.0010000000000000009
Cyprus,0.992,0,0,0,0,2.4715142578125,6.085872068497622,UIC,1.197881,129.6408008658009,Europe and Central Asia,0.1184,0.98739998,0.11689999999999999,0.9166666666666666,0.8647741084405177,14,0.993,0.38598274000000005,0.7245999999999999,NA,1,32.9,CYP,18.68,3.643396,-0.0010000000000000009
Cyprus,0.992,0,0,0,0,2.6697005859375,4.754519504320839,UIC,1.208523,130.7925324675325,Europe and Central Asia,0.13140000000000002,0.98639999,0.12960000000000002,0.9166666666666666,0.8742884369101416,15,0.993,0.38598274000000005,0.7245999999999999,NA,1,31.4,CYP,18.68,2.527757,-0.0010000000000000009
Cyprus,0.992,0,0,0,0,2.941988671875,4.366951172865214,UIC,1.218831,131.9081168831169,Europe and Central Asia,0.1433,0.98800003,0.1416,0.9166666666666666,0.8761553399059657,16,0.993,0.38598274000000005,0.7245999999999999,NA,1,32.7,CYP,18.68,2.165791,-0.0010000000000000009
Cyprus,0.992,0,0,0,0,2.9417921875,4.107459810719291,UIC,1.228836,132.9909090909091,Europe and Central Asia,0.1356,0.9875,0.13390000000000002,0.9166666666666666,0.8206042902653287,17,0.993,0.38598274000000005,0.7429000000000001,NA,1,31.2,CYP,18.67,2.410654,-0.0010000000000000009
Cyprus,0.992,0,1,0,0,2.8035984375,-5.450317793722178,UIC,1.237537,133.9325757575758,Europe and Central Asia,0.1381,0.98230003,0.13570000000000002,0.9166666666666666,0.8275818902478661,18,0.993,0.38598274000000005,0.7429000000000001,NA,1,31.7,CYP,18.67,2.731652,-0.0010000000000000009
Cyprus,0.991,-0.0010000000000000009,1,0,0,3.155203515625,5.649950248836817,UIC,1.244188,134.652380952381,Europe and Central Asia,0.1333,0.98220001,0.1309,0.9166666666666666,0.8255264934204513,19,0.993,0.38598274000000005,0.7429000000000001,NA,1,NA,CYP,18.67,2.848568,-0.0010000000000000009
Czechia,0.969,0,0,0,0,0.8060888810867763,1.765974319646219,MIC,10.196916,131.9647469910703,Europe and Central Asia,0.47259998000000003,0.77029999,0.3641,NA,0.7882161236421187,0,0.969,0.22164373,0.4827,NA,0,26.6,CZE,34.18,4.896115,0.0020000000000000018
Czechia,0.969,0,0,0,0,0.9818568493074885,3.613338965202416,MIC,10.193998,131.9269833052931,Europe and Central Asia,0.47479999999999994,0.76150002,0.36150002000000003,NA,0.792692930850154,1,0.969,0.22164373,0.4827,NA,0,NA,CZE,34.209999,4.51283,0.0020000000000000018
Czechia,0.969,0,0,0,0,1.174987552421562,4.78236579380949,MIC,10.197101,131.9842221071706,Europe and Central Asia,0.47,0.76370003,0.35900002000000003,NA,0.8178958889184996,2,0.969,0.22164373,0.7672,NA,0,27.5,CZE,34.240002,4.446729,0.0020000000000000018
Czechia,0.969,0,1,0,0,1.343066055212913,6.454261736864026,UIC,10.211216,132.1669169039606,Europe and Central Asia,0.46669998,0.76349998,0.35630001,0.8333333333333334,0.8313728905421882,3,0.969,0.22164373,0.8829,NA,0,26.9,CZE,34.27,3.97785,0.0020000000000000018
Czechia,0.969,0,1,0,0,1.526180884832673,6.478203603387911,UIC,10.238905,132.5424595469256,Europe and Central Asia,0.46159999999999995,0.75059997999999994,0.34650002,0.9166666666666666,0.8431662208259583,4,0.969,0.22164373,0.8835,NA,0,26.7,CZE,34.299999,3.764389,0.0020000000000000018
Czechia,0.969,0,1,0,0,1.846657826212358,4.956085332939068,UIC,10.298828,133.3181618122977,Europe and Central Asia,0.46560001,0.7408000199999999,0.34490002,0.9166666666666666,0.8684085327722904,5,0.969,0.22164373,0.8835,NA,0,26,CZE,34.32,3.581448,0.0020000000000000018
Czechia,0.969,0,1,0,0,2.28046222045964,1.838240192691813,UIC,10.384603,134.445921802175,Europe and Central Asia,0.46240001999999997,0.7387999700000001,0.34159999999999996,0.9166666666666666,0.8641111792478741,6,0.969,0.22164373,0.8954000000000001,NA,0,26.3,CZE,34.349998,3.174278,0.0020000000000000018
Czechia,0.969,0,1,0,0,1.9861697429525589,-5.198981918985652,UIC,10.443936,135.2140859658208,Europe and Central Asia,0.45909999999999995,0.73910004,0.3393,0.9166666666666666,0.857400645925319,7,0.969,0.22164373,0.9407,NA,0,26.2,CZE,34.380001,3.116932,0.0020000000000000018
Czechia,0.97,0.0010000000000000009,1,1,0,1.996006848721572,2.136880484469245,UIC,10.47441,135.6261815356727,Europe and Central Asia,0.45630001,0.73440002,0.33509998,0.9166666666666666,0.8647168091941693,8,0.969,0.22164373,0.9407,NA,0,26.6,CZE,34.41,3.09618,0.0020000000000000018
Czechia,0.97,0,1,1,0,2.187126607541281,1.550189790135022,UIC,10.496088,135.9068755664897,Europe and Central Asia,0.45369999,0.73120003,0.3318,0.9166666666666666,0.8670350599426276,9,0.969,0.22164373,0.9408,NA,0,26.4,CZE,34.439999,2.989153,0.0020000000000000018
Czechia,0.97,0,1,1,0,1.987080121234035,-0.9237344501595572,UIC,10.510785,136.0971772627217,Europe and Central Asia,0.45650002,0.7255000300000001,0.33119999,0.9166666666666666,0.8812912083826369,10,0.969,0.22164373,0.9408,NA,0,26.1,CZE,34.470001,3.050288,0.0020000000000000018
Czechia,0.97,0,1,1,0,2.013316914313526,-0.079052895284633,UIC,10.514272,136.1599585599586,Europe and Central Asia,0.45599997999999997,0.72339996,0.3298,0.8333333333333334,0.8800110754555815,11,0.969,0.22164373,0.9409000000000001,NA,0,26.5,CZE,34.5,3.030352,0.0020000000000000018
Czechia,0.97,0,1,1,0,1.9890919905664781,2.154500478881644,UIC,10.525347,136.30337995338,Europe and Central Asia,0.45529999,0.72099998,0.32830002,0.9166666666666666,0.8980475799029144,12,0.969,0.22164373,0.941,NA,0,25.9,CZE,34.529999,2.748536,0.0020000000000000018
Czechia,0.97,0,1,1,1,1.782969832236678,5.181402653798159,UIC,10.546059,136.5892889522082,Europe and Central Asia,0.4525,0.7258000199999999,0.32849997999999997,0.9166666666666666,0.9012151997779752,13,0.969,0.22164373,0.941,NA,0,25.9,CZE,34.560001,2.925492,0.0020000000000000018
Czechia,0.97,0,1,1,1,1.857523202719149,2.340552260804984,UIC,10.566332,136.8518585675431,Europe and Central Asia,0.4518,0.72790001,0.32880001,0.9166666666666666,0.9037168021179671,14,0.969,0.22164373,0.941,NA,0,25.4,CZE,34.580002,2.901514,0.0020000000000000018
Czechia,0.97,0,1,1,1,2.063619995243496,4.889722042255954,UIC,10.594438,137.2158787721798,Europe and Central Asia,0.45599997999999997,0.72220001,0.32939999,0.8333333333333334,0.9125729838281196,15,0.969,0.22164373,0.9411,NA,0,24.9,CZE,34.599998,2.802955,0.0020000000000000018
Czechia,0.97,0,1,1,1,2.34244804601855,2.87546852691743,UIC,10.629928,137.6755342572206,Europe and Central Asia,0.45630001,0.71900002,0.32810001,0.75,0.9078962289360054,16,0.969,0.22164373,0.9470999999999999,NA,0,25,CZE,34.630001,2.802189,0.0020000000000000018
Czechia,0.971,0.0010000000000000009,1,1,1,2.366484786311083,2.624956267386992,UIC,10.67187,138.226810266108,Europe and Central Asia,0.45639999000000003,0.71849998,0.32790000999999996,0.75,0.9078524224478237,17,0.969,0.22164373,0.9470999999999999,NA,0,25.3,CZE,34.650002,2.66376,0.0020000000000000018
Czechia,0.971,0,1,1,1,2.2992879383334768,-5.732526894321694,UIC,10.697858,138.5759288421684,Europe and Central Asia,0.45650002,0.7191999800000001,0.32830002,0.75,0.904657802064476,18,0.969,0.22164373,0.9470999999999999,NA,0,26.2,CZE,34.68,2.610028,0.0020000000000000018
Czechia,0.971,0,1,1,1,2.682251418621112,5.446064899466464,UIC,10.505772,136.1083490538477,Europe and Central Asia,0.4573,0.71510002,0.32700001,0.75,0.9065859022145634,19,0.969,0.22164373,0.9470999999999999,NA,0,NA,CZE,34.709999,2.549289,0.0020000000000000018
Benin,0.905,0,1,0,0,0.05643790580622222,1.548959247609531,LIC,7.431783,65.90797268534942,Sub-Saharan Africa,0.2984,0.83660004,0.24959999,NA,0.22912207060226636,0,0.905,0.29643326,0.6666,0.779,0,NA,BEN,35.790001,50.57435,0
Benin,0.905,0,1,0,0,0.06984087771074339,0.3720248023622901,LIC,7.659208,67.92486697410429,Sub-Saharan Africa,0.3075,0.84139999,0.25870001,NA,0.24219656825788463,1,0.905,0.29643326,0.6666,0.779,0,38.6,BEN,35.34,49.78894,0
Benin,0.905,0,1,0,0,0.07841190746273732,1.316512037580679,LIC,7.894554,70.01200780418588,Sub-Saharan Africa,0.3075,0.84139999,0.25870001,NA,0.26553823032102203,2,0.905,0.29643326,0.6666,0.779,0,NA,BEN,34.900002,49.43679,0
Benin,0.905,0,1,0,0,0.08059046858129854,-1.46781382104416,LIC,8.149419,72.27225079815537,Sub-Saharan Africa,0.309,0.8420999899999999,0.2602,0.6666666666666666,0.2616994206869289,3,0.905,0.29643326,0.6666,0.779,0,NA,BEN,34.459999,48.99079,0
Benin,0.905,0,1,0,0,0.0837132002619121,0.8114101567983312,LIC,8.402631,74.51783433841788,Sub-Saharan Africa,0.29620000999999996,0.83529999,0.24739999999999998,0.6666666666666666,0.28547961238244207,4,0.905,0.29643326,0.6666,0.779,0,NA,BEN,34.009998,48.42402,0
Benin,0.905,0,1,1,0,0.09446431711871384,2.982053318539272,LIC,8.647761,76.69174352607308,Sub-Saharan Africa,0.29709999,0.83580002,0.2483,0.6666666666666666,0.31565103877446893,5,0.905,0.29643326,0.6666,0.779,0,NA,BEN,33.57,47.45875,0
Benin,0.905,0,1,1,0,0.1098946677604993,1.849625069494181,LMIC,8.906469,78.98606775452288,Sub-Saharan Africa,0.3148,0.84510002,0.26610001,0.6666666666666666,0.3012558549575271,6,0.905,0.29643326,0.6666,0.779,0,NA,BEN,33.119999,46.51369,0
Benin,0.905,0,1,1,0,0.1061718358776413,-0.6484368910104052,LMIC,9.172514,81.34545938275984,Sub-Saharan Africa,0.32369999,0.8493,0.2749,0.6666666666666666,0.2986595034712969,7,0.905,0.29643326,0.6666,0.779,0,NA,BEN,32.68,45.80029,0
Benin,0.905,0,1,1,0,0.10094894943299419,-0.8393558239052368,LIC,9.44571,83.76826888967719,Sub-Saharan Africa,0.32369999,0.8493,0.2749,0.6666666666666666,0.31288838154785564,8,0.905,0.29643326,0.6666,0.779,0,NA,BEN,32.240002,45.13858,0
Benin,0.905,0,1,1,0,0.1099414311391824,-0.007428191688561,LMIC,9.72638,86.25736076622916,Sub-Saharan Africa,0.32369999,0.8493,0.2749,0.6666666666666666,0.30827745632364195,9,0.905,0.29643326,0.6666,0.779,0,43.4,BEN,31.790001,43.61342,0
Benin,0.905,0,1,1,1,0.11125695352069741,1.800064492531561,LMIC,10.014078,88.8087797091167,Sub-Saharan Africa,0.33259998,0.8533000199999999,0.28379999,0.6666666666666666,0.32310733183285867,10,0.905,0.29643326,0.6666,0.779,0,NA,BEN,31.35,41.58181,0
Benin,0.905,0,1,1,1,0.1214295565765777,4.127606234562876,LMIC,10.30873,91.42186945725436,Sub-Saharan Africa,0.35029998999999995,0.8608000199999999,0.3015,0.6666666666666666,0.3747918966932067,11,0.905,0.29643326,0.6666,0.779,0,NA,BEN,30.91,39.29006,0
Benin,0.905,0,1,1,1,0.12515047654268552,3.290504999140225,LMIC,10.614844,94.13660872649876,Sub-Saharan Africa,0.35029998999999995,0.8608000199999999,0.3015,0.6666666666666666,0.37191038325909714,12,0.905,0.29643326,0.6666,0.779,0,NA,BEN,30.459999,37.23462,0
Benin,0.905,0,1,1,1,0.10416525231598171,-1.181684836006681,LIC,10.932783,96.95621674352608,Sub-Saharan Africa,0.35029998999999995,0.8608000199999999,0.3015,0.6666666666666666,0.3513757695969419,13,0.905,0.29643326,0.6666,0.779,0,47.8,BEN,30.02,35.96497,0
Benin,0.905,0,1,1,1,0.1049820303499216,0.3358522480577193,LMIC,11.260085,99.85885952465414,Sub-Saharan Africa,0.35029998999999995,0.8608000199999999,0.3015,0.6666666666666666,0.3675128984771293,14,0.905,0.29643326,0.6666,0.779,0,NA,BEN,29.58,34.45425,0
Benin,0.905,0,1,1,1,0.10952744590512721,2.603550233059892,LMIC,11.596779,102.8447942532813,Sub-Saharan Africa,0.35029998999999995,0.8608000199999999,0.3015,0.6666666666666666,0.3806143216812672,15,0.905,0.29643326,0.6666,0.779,0,NA,BEN,29.129999,32.48684,0
Benin,0.905,0,1,1,1,0.1194438214271367,3.624268215937306,LMIC,11.940683,105.8946700957787,Sub-Saharan Africa,0.35029998999999995,0.8608000199999999,0.3015,0.6666666666666666,0.3839973909203452,16,0.905,0.29643326,0.6666,0.779,0,37.9,BEN,28.690001,30.61307,0
Benin,0.905,0,1,1,1,0.1170965532981049,3.824507564603707,LMIC,12.290444,108.9964881163533,Sub-Saharan Africa,0.35029998999999995,0.8608000199999999,0.3015,0.5833333333333334,0.3841684940858542,17,0.905,0.29643326,0.6666,0.779,0,NA,BEN,28.25,29.4476,0
Benin,0.905,0,1,1,1,0.12379492953502949,0.9519378608852378,LMIC,12.643123,112.1241841078397,Sub-Saharan Africa,0.35029998999999995,0.8608000199999999,0.3015,0.5833333333333334,0.38232223501002544,18,0.905,0.29643326,0.6666,0.779,0,NA,BEN,27.799999,28.87396,0
Benin,0.905,0,1,1,1,0.1361100749058311,4.238708959167809,LMIC,12.996895,115.2615732529266,Sub-Saharan Africa,0.35029998999999995,0.8608000199999999,0.3015,0.4166666666666667,0.38482800511309573,19,0.905,0.29643326,0.6666,0.779,0,NA,BEN,27.360001,28.14955,0
Denmark,0.976,0,0,0,0,3.322863391766613,0.1458807266403852,UIC,5.375931,134.398275,Europe and Central Asia,0.6662999700000001,0.85669998,0.57080002,NA,0.9101056980697321,0,0.976,0.16971457,0.8576,NA,0,NA,DNK,14.36,3.212889,-0.0020000000000000018
Denmark,0.976,0,0,0,0,4.0458941174348615,0.1173581673535011,UIC,5.390574,134.76435,Europe and Central Asia,0.6644999699999999,0.8555000300000001,0.56849998,NA,0.9294519595442734,1,0.976,0.16971457,0.8599,NA,0,25.6,DNK,14.4,3.294945,-0.0020000000000000018
Denmark,0.976,0,1,0,0,4.651193475098009,2.40323399664311,UIC,5.404523,135.113075,Europe and Central Asia,0.66150002,0.86019997,0.56900002,NA,0.9306304170425648,2,0.976,0.16971457,0.8633,NA,0,24.9,DNK,14.44,3.271712,-0.0020000000000000018
Denmark,0.976,0,1,0,0,4.879974422617672,2.055110515829384,UIC,5.419432,135.4858,Europe and Central Asia,0.6766999800000001,0.86410004,0.5848,1,0.9440220844668249,3,0.976,0.16971457,0.8637,NA,0,25.2,DNK,14.48,3.182522,-0.0020000000000000018
Denmark,0.975,-0.0010000000000000009,1,0,0,5.202718907096889,3.572063463794279,UIC,5.437272,135.9318,Europe and Central Asia,0.6775,0.86830002,0.58830002,1,0.9464139906829206,4,0.976,0.16971457,0.8637,NA,0,25.9,DNK,14.51,3.088313,-0.0020000000000000018
Denmark,0.976,0.0010000000000000009,1,0,0,5.84870460144465,0.4627314941904501,UIC,5.461438,136.53595,Europe and Central Asia,0.6658000199999999,0.86860001,0.57830002,1,0.9644159536693464,5,0.976,0.16971457,0.8673000000000001,NA,0,26.2,DNK,14.55,2.963834,-0.0020000000000000018
Denmark,0.976,0,1,0,0,6.432167448428744,-1.094842128161957,UIC,5.493621,137.340525,Europe and Central Asia,0.66699997,0.9022000099999999,0.60169998,1,0.9596884210306643,6,0.976,0.16971457,0.8673000000000001,NA,0,25.2,DNK,14.59,2.705849,-0.0020000000000000018
Denmark,0.976,0,1,1,0,5.816363852972599,-5.4140139985128,UIC,5.523095,138.077375,Europe and Central Asia,0.65849998,0.92519997,0.60919998,1,0.9466613878998862,7,0.976,0.16971457,0.8785,NA,0,26.7,DNK,14.63,2.759313,-0.0020000000000000018
